ds,region,skill_category,y
2026-04-16,Mumbai,electrician,30
2026-04-17,Mumbai,electrician,27
2026-04-18,Mumbai,electrician,24
2026-04-19,Mumbai,electrician,19
2026-04-20,Mumbai,electrician,27
2026-04-21,Mumbai,electrician,24
2026-04-22,Mumbai,electrician,36
2026-04-23,Mumbai,electrician,28
2026-04-24,Mumbai,electrician,32
2026-04-25,Mumbai,electrician,16
2026-04-26,Mumbai,electrician,18
2026-04-27,Mumbai,electrician,25
2026-04-28,Mumbai,electrician,33
2026-04-29,Mumbai,electrician,32
2026-04-30,Mumbai,electrician,27
2026-05-01,Mumbai,electrician,28
2026-05-02,Mumbai,electrician,22
2026-05-03,Mumbai,electrician,16
2026-05-04,Mumbai,electrician,31
2026-05-05,Mumbai,electrician,38
2026-05-06,Mumbai,electrician,26
2026-05-07,Mumbai,electrician,37
2026-05-08,Mumbai,electrician,30
2026-05-09,Mumbai,electrician,18
2026-05-10,Mumbai,electrician,14
2026-05-11,Mumbai,electrician,29
2026-05-12,Mumbai,electrician,34
2026-05-13,Mumbai,electrician,32
2026-05-14,Mumbai,electrician,36
2026-05-15,Mumbai,electrician,24
2026-05-16,Mumbai,electrician,20
2026-05-17,Mumbai,electrician,14
2026-05-18,Mumbai,electrician,31
2026-05-19,Mumbai,electrician,34
2026-05-20,Mumbai,electrician,31
2026-05-21,Mumbai,electrician,21
2026-05-22,Mumbai,electrician,30
2026-05-23,Mumbai,electrician,22
2026-05-24,Mumbai,electrician,17
2026-05-25,Mumbai,electrician,34
2026-05-26,Mumbai,electrician,27
2026-05-27,Mumbai,electrician,35
2026-05-28,Mumbai,electrician,35
2026-05-29,Mumbai,electrician,23
2026-05-30,Mumbai,electrician,21
2026-05-31,Mumbai,electrician,15
2026-06-01,Mumbai,electrician,28
2026-06-02,Mumbai,electrician,31
2026-06-03,Mumbai,electrician,29
2026-06-04,Mumbai,electrician,27
2026-06-05,Mumbai,electrician,28
2026-06-06,Mumbai,electrician,17
2026-06-07,Mumbai,electrician,14
2026-06-08,Mumbai,electrician,31
2026-06-09,Mumbai,electrician,26
2026-06-10,Mumbai,electrician,34
2026-06-11,Mumbai,electrician,31
2026-06-12,Mumbai,electrician,22
2026-06-13,Mumbai,electrician,18
2026-06-14,Mumbai,electrician,18
2026-06-15,Mumbai,electrician,25
2026-06-16,Mumbai,electrician,28
2026-06-17,Mumbai,electrician,33
2026-06-18,Mumbai,electrician,33
2026-06-19,Mumbai,electrician,28
2026-06-20,Mumbai,electrician,18
2026-06-21,Mumbai,electrician,18
2026-06-22,Mumbai,electrician,34
2026-06-23,Mumbai,electrician,33
2026-06-24,Mumbai,electrician,32
2026-06-25,Mumbai,electrician,27
2026-06-26,Mumbai,electrician,26
2026-06-27,Mumbai,electrician,21
2026-06-28,Mumbai,electrician,16
2026-06-29,Mumbai,electrician,33
2026-06-30,Mumbai,electrician,32
2026-07-01,Mumbai,electrician,26
2026-07-02,Mumbai,electrician,34
2026-07-03,Mumbai,electrician,25
2026-07-04,Mumbai,electrician,19
2026-07-05,Mumbai,electrician,16
2026-07-06,Mumbai,electrician,35
2026-07-07,Mumbai,electrician,41
2026-07-08,Mumbai,electrician,34
2026-07-09,Mumbai,electrician,29
2026-07-10,Mumbai,electrician,30
2026-07-11,Mumbai,electrician,22
2026-07-12,Mumbai,electrician,15
2026-07-13,Mumbai,electrician,35
2026-07-14,Mumbai,electrician,31
2026-07-15,Mumbai,electrician,33
2026-07-16,Mumbai,electrician,33
2026-07-17,Mumbai,electrician,30
2026-07-18,Mumbai,electrician,22
2026-07-19,Mumbai,electrician,15
2026-07-20,Mumbai,electrician,27
2026-07-21,Mumbai,electrician,26
2026-07-22,Mumbai,electrician,33
2026-07-23,Mumbai,electrician,33
2026-07-24,Mumbai,electrician,30
2026-07-25,Mumbai,electrician,24
2026-07-26,Mumbai,electrician,16
2026-07-27,Mumbai,electrician,31
2026-07-28,Mumbai,electrician,26
2026-07-29,Mumbai,electrician,30
2026-07-30,Mumbai,electrician,33
2026-07-31,Mumbai,electrician,32
2026-08-01,Mumbai,electrician,20
2026-08-02,Mumbai,electrician,16
2026-08-03,Mumbai,electrician,24
2026-08-04,Mumbai,electrician,29
2026-08-05,Mumbai,electrician,35
2026-08-06,Mumbai,electrician,32
2026-08-07,Mumbai,electrician,31
2026-08-08,Mumbai,electrician,20
2026-08-09,Mumbai,electrician,16
2026-08-10,Mumbai,electrician,27
2026-08-11,Mumbai,electrician,33
2026-08-12,Mumbai,electrician,34
2026-08-13,Mumbai,electrician,32
2026-08-14,Mumbai,electrician,27
2026-08-15,Mumbai,electrician,15
2026-08-16,Mumbai,electrician,18
2026-08-17,Mumbai,electrician,27
2026-08-18,Mumbai,electrician,27
2026-08-19,Mumbai,electrician,35
2026-08-20,Mumbai,electrician,29
2026-08-21,Mumbai,electrician,33
2026-08-22,Mumbai,electrician,22
2026-08-23,Mumbai,electrician,17
2026-08-24,Mumbai,electrician,24
2026-08-25,Mumbai,electrician,35
2026-08-26,Mumbai,electrician,33
2026-08-27,Mumbai,electrician,29
2026-08-28,Mumbai,electrician,30
2025-08-01,Mumbai,plumber,20
2025-08-02,Mumbai,plumber,19
2025-08-03,Mumbai,plumber,12
2025-08-04,Mumbai,plumber,21
2025-08-05,Mumbai,plumber,22
2025-08-06,Mumbai,plumber,31
2025-08-07,Mumbai,plumber,25
2025-08-08,Mumbai,plumber,30
2025-08-09,Mumbai,plumber,17
2025-08-10,Mumbai,plumber,11
2025-08-11,Mumbai,plumber,22
2025-08-12,Mumbai,plumber,31
2025-08-13,Mumbai,plumber,27
2025-08-14,Mumbai,plumber,25
2025-08-15,Mumbai,plumber,26
2025-08-16,Mumbai,plumber,19
2025-08-17,Mumbai,plumber,16
2025-08-18,Mumbai,plumber,30
2025-08-19,Mumbai,plumber,25
2025-08-20,Mumbai,plumber,23
2025-08-21,Mumbai,plumber,25
2025-08-22,Mumbai,plumber,26
2025-08-23,Mumbai,plumber,16
2025-08-24,Mumbai,plumber,12
2025-08-25,Mumbai,plumber,26
2025-08-26,Mumbai,plumber,27
2025-08-27,Mumbai,plumber,28
2025-08-28,Mumbai,plumber,24
2025-08-29,Mumbai,plumber,25
2025-08-30,Mumbai,plumber,16
2025-08-31,Mumbai,plumber,16
2025-09-01,Mumbai,plumber,19
2025-09-02,Mumbai,plumber,14
2025-09-03,Mumbai,plumber,17
2025-09-04,Mumbai,plumber,15
2025-09-05,Mumbai,plumber,16
2025-09-06,Mumbai,plumber,12
2025-09-07,Mumbai,plumber,8
2025-09-08,Mumbai,plumber,15
2025-09-09,Mumbai,plumber,16
2025-09-10,Mumbai,plumber,19
2025-09-11,Mumbai,plumber,18
2025-09-12,Mumbai,plumber,16
2025-09-13,Mumbai,plumber,12
2025-09-14,Mumbai,plumber,9
2025-09-15,Mumbai,plumber,17
2025-09-16,Mumbai,plumber,22
2025-09-17,Mumbai,plumber,22
2025-09-18,Mumbai,plumber,15
2025-09-19,Mumbai,plumber,19
2025-09-20,Mumbai,plumber,13
2025-09-21,Mumbai,plumber,8
2025-09-22,Mumbai,plumber,19
2025-09-23,Mumbai,plumber,21
2025-09-24,Mumbai,plumber,16
2025-09-25,Mumbai,plumber,16
2025-09-26,Mumbai,plumber,19
2025-09-27,Mumbai,plumber,12
2025-09-28,Mumbai,plumber,10
2025-09-29,Mumbai,plumber,18
2025-09-30,Mumbai,plumber,19
2025-10-01,Mumbai,plumber,21
2025-10-02,Mumbai,plumber,27
2025-10-03,Mumbai,plumber,27
2025-10-04,Mumbai,plumber,16
2025-10-05,Mumbai,plumber,13
2025-10-06,Mumbai,plumber,19
2025-10-07,Mumbai,plumber,26
2025-10-08,Mumbai,plumber,27
2025-10-09,Mumbai,plumber,24
2025-10-10,Mumbai,plumber,26
2025-10-11,Mumbai,plumber,16
2025-10-12,Mumbai,plumber,14
2025-10-13,Mumbai,plumber,20
2025-10-14,Mumbai,plumber,24
2025-10-15,Mumbai,plumber,25
2025-10-16,Mumbai,plumber,25
2025-10-17,Mumbai,plumber,22
2025-10-18,Mumbai,plumber,16
2025-10-19,Mumbai,plumber,14
2025-10-20,Mumbai,plumber,22
2025-10-21,Mumbai,plumber,20
2025-10-22,Mumbai,plumber,31
2025-10-23,Mumbai,plumber,29
2025-10-24,Mumbai,plumber,20
2025-10-25,Mumbai,plumber,18
2025-10-26,Mumbai,plumber,12
2025-10-27,Mumbai,plumber,24
2025-10-28,Mumbai,plumber,26
2025-10-29,Mumbai,plumber,25
2025-10-30,Mumbai,plumber,22
2025-10-31,Mumbai,plumber,22
2025-11-01,Mumbai,plumber,15
2025-11-02,Mumbai,plumber,12
2025-11-03,Mumbai,plumber,23
2025-11-04,Mumbai,plumber,23
2025-11-05,Mumbai,plumber,28
2025-11-06,Mumbai,plumber,29
2025-11-07,Mumbai,plumber,22
2025-11-08,Mumbai,plumber,17
2025-11-09,Mumbai,plumber,14
2025-11-10,Mumbai,plumber,25
2025-11-11,Mumbai,plumber,25
2025-11-12,Mumbai,plumber,28
2025-11-13,Mumbai,plumber,26
2025-11-14,Mumbai,plumber,20
2025-11-15,Mumbai,plumber,18
2025-11-16,Mumbai,plumber,14
2025-11-17,Mumbai,plumber,21
2025-11-18,Mumbai,plumber,25
2025-11-19,Mumbai,plumber,28
2025-11-20,Mumbai,plumber,24
2025-11-21,Mumbai,plumber,27
2025-11-22,Mumbai,plumber,21
2025-11-23,Mumbai,plumber,12
2025-11-24,Mumbai,plumber,20
2025-11-25,Mumbai,plumber,26
2025-11-26,Mumbai,plumber,28
2025-11-27,Mumbai,plumber,24
2025-11-28,Mumbai,plumber,28
2025-11-29,Mumbai,plumber,14
2025-11-30,Mumbai,plumber,14
2025-12-01,Mumbai,plumber,15
2025-12-02,Mumbai,plumber,20
2025-12-03,Mumbai,plumber,22
2025-12-04,Mumbai,plumber,15
2025-12-05,Mumbai,plumber,15
2025-12-06,Mumbai,plumber,12
2025-12-07,Mumbai,plumber,8
2025-12-08,Mumbai,plumber,16
2025-12-09,Mumbai,plumber,17
2025-12-10,Mumbai,plumber,13
2025-12-11,Mumbai,plumber,17
2025-12-12,Mumbai,plumber,15
2025-12-13,Mumbai,plumber,10
2025-12-14,Mumbai,plumber,10
2025-12-15,Mumbai,plumber,14
2025-12-16,Mumbai,plumber,18
2025-12-17,Mumbai,plumber,17
2025-12-18,Mumbai,plumber,16
2025-12-19,Mumbai,plumber,17
2025-12-20,Mumbai,plumber,12
2025-12-21,Mumbai,plumber,9
2025-12-22,Mumbai,plumber,18
2025-12-23,Mumbai,plumber,16
2025-12-24,Mumbai,plumber,16
2025-12-25,Mumbai,plumber,15
2025-12-26,Mumbai,plumber,14
2025-12-27,Mumbai,plumber,15
2025-12-28,Mumbai,plumber,10
2025-12-29,Mumbai,plumber,13
2025-12-30,Mumbai,plumber,14
2025-12-31,Mumbai,plumber,19
2026-01-01,Mumbai,plumber,18
2026-01-02,Mumbai,plumber,17
2026-01-03,Mumbai,plumber,11
2026-01-04,Mumbai,plumber,9
2026-01-05,Mumbai,plumber,17
2026-01-06,Mumbai,plumber,17
2026-01-07,Mumbai,plumber,13
2026-01-08,Mumbai,plumber,16
2026-01-09,Mumbai,plumber,14
2026-01-10,Mumbai,plumber,12
2026-01-11,Mumbai,plumber,12
2026-01-12,Mumbai,plumber,17
2026-01-13,Mumbai,plumber,16
2026-01-14,Mumbai,plumber,20
2026-01-15,Mumbai,plumber,18
2026-01-16,Mumbai,plumber,17
2026-01-17,Mumbai,plumber,12
2026-01-18,Mumbai,plumber,11
2026-01-19,Mumbai,plumber,14
2026-01-20,Mumbai,plumber,18
2026-01-21,Mumbai,plumber,16
2026-01-22,Mumbai,plumber,18
2026-01-23,Mumbai,plumber,14
2026-01-24,Mumbai,plumber,11
2026-01-25,Mumbai,plumber,9
2026-01-26,Mumbai,plumber,18
2026-01-27,Mumbai,plumber,19
2026-01-28,Mumbai,plumber,15
2026-01-29,Mumbai,plumber,17
2026-01-30,Mumbai,plumber,15
2026-01-31,Mumbai,plumber,10
2026-02-01,Mumbai,plumber,9
2026-02-02,Mumbai,plumber,16
2026-02-03,Mumbai,plumber,22
2026-02-04,Mumbai,plumber,19
2026-02-05,Mumbai,plumber,14
2026-02-06,Mumbai,plumber,15
2026-02-07,Mumbai,plumber,13
2026-02-08,Mumbai,plumber,11
2026-02-09,Mumbai,plumber,13
2026-02-10,Mumbai,plumber,13
2026-02-11,Mumbai,plumber,22
2026-02-12,Mumbai,plumber,18
2026-02-13,Mumbai,plumber,15
2026-02-14,Mumbai,plumber,12
2026-02-15,Mumbai,plumber,6
2026-02-16,Mumbai,plumber,16
2026-02-17,Mumbai,plumber,18
2026-02-18,Mumbai,plumber,20
2026-02-19,Mumbai,plumber,15
2026-02-20,Mumbai,plumber,17
2026-02-21,Mumbai,plumber,10
2026-02-22,Mumbai,plumber,9
2026-02-23,Mumbai,plumber,15
2026-02-24,Mumbai,plumber,16
2026-02-25,Mumbai,plumber,16
2026-02-26,Mumbai,plumber,19
2026-02-27,Mumbai,plumber,18
2026-02-28,Mumbai,plumber,11
2026-03-01,Mumbai,plumber,10
2026-03-02,Mumbai,plumber,15
2026-03-03,Mumbai,plumber,18
2026-03-04,Mumbai,plumber,20
2026-03-05,Mumbai,plumber,25
2026-03-06,Mumbai,plumber,16
2026-03-07,Mumbai,plumber,15
2026-03-08,Mumbai,plumber,11
2026-03-09,Mumbai,plumber,19
2026-03-10,Mumbai,plumber,23
2026-03-11,Mumbai,plumber,21
2026-03-12,Mumbai,plumber,20
2026-03-13,Mumbai,plumber,18
2026-03-14,Mumbai,plumber,15
2026-03-15,Mumbai,plumber,11
2026-03-16,Mumbai,plumber,17
2026-03-17,Mumbai,plumber,16
2026-03-18,Mumbai,plumber,20
2026-03-19,Mumbai,plumber,17
2026-03-20,Mumbai,plumber,18
2026-03-21,Mumbai,plumber,15
2026-03-22,Mumbai,plumber,10
2026-03-23,Mumbai,plumber,18
2026-03-24,Mumbai,plumber,19
2026-03-25,Mumbai,plumber,22
2026-03-26,Mumbai,plumber,14
2026-03-27,Mumbai,plumber,17
2026-03-28,Mumbai,plumber,13
2026-03-29,Mumbai,plumber,12
2026-03-30,Mumbai,plumber,17
2026-03-31,Mumbai,plumber,15
2026-04-01,Mumbai,plumber,24
2026-04-02,Mumbai,plumber,20
2026-04-03,Mumbai,plumber,17
2026-04-04,Mumbai,plumber,13
2026-04-05,Mumbai,plumber,11
2026-04-06,Mumbai,plumber,19
2026-04-07,Mumbai,plumber,16
2026-04-08,Mumbai,plumber,25
2026-04-09,Mumbai,plumber,25
2026-04-10,Mumbai,plumber,22
2026-04-11,Mumbai,plumber,12
2026-04-12,Mumbai,plumber,11
2026-04-13,Mumbai,plumber,20
2026-04-14,Mumbai,plumber,23
2026-04-15,Mumbai,plumber,24
2026-04-16,Mumbai,plumber,20
2026-04-17,Mumbai,plumber,21
2026-04-18,Mumbai,plumber,15
2026-04-19,Mumbai,plumber,13
2026-04-20,Mumbai,plumber,22
2026-04-21,Mumbai,plumber,23
2026-04-22,Mumbai,plumber,23
2026-04-23,Mumbai,plumber,25
2026-04-24,Mumbai,plumber,21
2026-04-25,Mumbai,plumber,13
2026-04-26,Mumbai,plumber,13
2026-04-27,Mumbai,plumber,22
2026-04-28,Mumbai,plumber,20
2026-04-29,Mumbai,plumber,21
2026-04-30,Mumbai,plumber,22
2026-05-01,Mumbai,plumber,22
2026-05-02,Mumbai,plumber,15
2026-05-03,Mumbai,plumber,12
2026-05-04,Mumbai,plumber,25
2026-05-05,Mumbai,plumber,24
2026-05-06,Mumbai,plumber,23
2026-05-07,Mumbai,plumber,24
2026-05-08,Mumbai,plumber,18
2026-05-09,Mumbai,plumber,15
2026-05-10,Mumbai,plumber,14
2026-05-11,Mumbai,plumber,20
2026-05-12,Mumbai,plumber,19
2026-05-13,Mumbai,plumber,21
2026-05-14,Mumbai,plumber,19
2026-05-15,Mumbai,plumber,19
2026-05-16,Mumbai,plumber,14
2026-05-17,Mumbai,plumber,9
2026-05-18,Mumbai,plumber,21
2026-05-19,Mumbai,plumber,24
2026-05-20,Mumbai,plumber,20
2026-05-21,Mumbai,plumber,26
2026-05-22,Mumbai,plumber,22
2026-05-23,Mumbai,plumber,16
2026-05-24,Mumbai,plumber,10
2026-05-25,Mumbai,plumber,23
2026-05-26,Mumbai,plumber,19
2026-05-27,Mumbai,plumber,25
2026-05-28,Mumbai,plumber,22
2026-05-29,Mumbai,plumber,22
2026-05-30,Mumbai,plumber,12
2026-05-31,Mumbai,plumber,10
2026-06-01,Mumbai,plumber,30
2026-06-02,Mumbai,plumber,26
2026-06-03,Mumbai,plumber,33
2026-06-04,Mumbai,plumber,25
2026-06-05,Mumbai,plumber,31
2026-06-06,Mumbai,plumber,17
2026-06-07,Mumbai,plumber,17
2026-06-08,Mumbai,plumber,30
2026-06-09,Mumbai,plumber,27
2026-06-10,Mumbai,plumber,33
2026-06-11,Mumbai,plumber,31
2026-06-12,Mumbai,plumber,27
2026-06-13,Mumbai,plumber,17
2026-06-14,Mumbai,plumber,12
2026-06-15,Mumbai,plumber,30
2026-06-16,Mumbai,plumber,24
2026-06-17,Mumbai,plumber,32
2026-06-18,Mumbai,plumber,29
2026-06-19,Mumbai,plumber,31
2026-06-20,Mumbai,plumber,19
2026-06-21,Mumbai,plumber,15
2026-06-22,Mumbai,plumber,31
2026-06-23,Mumbai,plumber,31
2026-06-24,Mumbai,plumber,33
2026-06-25,Mumbai,plumber,32
2026-06-26,Mumbai,plumber,23
2026-06-27,Mumbai,plumber,22
2026-06-28,Mumbai,plumber,17
2026-06-29,Mumbai,plumber,25
2026-06-30,Mumbai,plumber,29
2026-07-01,Mumbai,plumber,31
2026-07-02,Mumbai,plumber,30
2026-07-03,Mumbai,plumber,30
2026-07-04,Mumbai,plumber,23
2026-07-05,Mumbai,plumber,18
2026-07-06,Mumbai,plumber,24
2026-07-07,Mumbai,plumber,32
2026-07-08,Mumbai,plumber,37
2026-07-09,Mumbai,plumber,31
2026-07-10,Mumbai,plumber,32
2026-07-11,Mumbai,plumber,25
2026-07-12,Mumbai,plumber,18
2026-07-13,Mumbai,plumber,30
2026-07-14,Mumbai,plumber,34
2026-07-15,Mumbai,plumber,32
2026-07-16,Mumbai,plumber,30
2026-07-17,Mumbai,plumber,28
2026-07-18,Mumbai,plumber,24
2026-07-19,Mumbai,plumber,14
2026-07-20,Mumbai,plumber,34
2026-07-21,Mumbai,plumber,32
2026-07-22,Mumbai,plumber,26
2026-07-23,Mumbai,plumber,32
2026-07-24,Mumbai,plumber,22
2026-07-25,Mumbai,plumber,22
2026-07-26,Mumbai,plumber,18
2026-07-27,Mumbai,plumber,27
2026-07-28,Mumbai,plumber,31
2026-07-29,Mumbai,plumber,39
2026-07-30,Mumbai,plumber,28
2026-07-31,Mumbai,plumber,25
2026-08-01,Mumbai,plumber,24
2026-08-02,Mumbai,plumber,20
2026-08-03,Mumbai,plumber,29
2026-08-04,Mumbai,plumber,34
2026-08-05,Mumbai,plumber,37
2026-08-06,Mumbai,plumber,28
2026-08-07,Mumbai,plumber,27
2026-08-08,Mumbai,plumber,23
2026-08-09,Mumbai,plumber,19
2026-08-10,Mumbai,plumber,31
2026-08-11,Mumbai,plumber,27
2026-08-12,Mumbai,plumber,39
2026-08-13,Mumbai,plumber,29
2026-08-14,Mumbai,plumber,28
2026-08-15,Mumbai,plumber,21
2026-08-16,Mumbai,plumber,19
2026-08-17,Mumbai,plumber,32
2026-08-18,Mumbai,plumber,32
2026-08-19,Mumbai,plumber,34
2026-08-20,Mumbai,plumber,31
2026-08-21,Mumbai,plumber,31
2026-08-22,Mumbai,plumber,14
2026-08-23,Mumbai,plumber,15
2026-08-24,Mumbai,plumber,30
2026-08-25,Mumbai,plumber,26
2026-08-26,Mumbai,plumber,34
2026-08-27,Mumbai,plumber,30
2026-08-28,Mumbai,plumber,35
2025-08-01,Mumbai,cleaner,24
2025-08-02,Mumbai,cleaner,13
2025-08-03,Mumbai,cleaner,11
2025-08-04,Mumbai,cleaner,20
2025-08-05,Mumbai,cleaner,20
2025-08-06,Mumbai,cleaner,23
2025-08-07,Mumbai,cleaner,19
2025-08-08,Mumbai,cleaner,17
2025-08-09,Mumbai,cleaner,15
2025-08-10,Mumbai,cleaner,12
2025-08-11,Mumbai,cleaner,18
2025-08-12,Mumbai,cleaner,24
2025-08-13,Mumbai,cleaner,21
2025-08-14,Mumbai,cleaner,22
2025-08-15,Mumbai,cleaner,22
2025-08-16,Mumbai,cleaner,14
2025-08-17,Mumbai,cleaner,12
2025-08-18,Mumbai,cleaner,19
2025-08-19,Mumbai,cleaner,21
2025-08-20,Mumbai,cleaner,22
2025-08-21,Mumbai,cleaner,19
2025-08-22,Mumbai,cleaner,20
2025-08-23,Mumbai,cleaner,12
2025-08-24,Mumbai,cleaner,11
2025-08-25,Mumbai,cleaner,20
2025-08-26,Mumbai,cleaner,21
2025-08-27,Mumbai,cleaner,22
2025-08-28,Mumbai,cleaner,21
2025-08-29,Mumbai,cleaner,22
2025-08-30,Mumbai,cleaner,16
2025-08-31,Mumbai,cleaner,10
2025-09-01,Mumbai,cleaner,22
2025-09-02,Mumbai,cleaner,23
2025-09-03,Mumbai,cleaner,26
2025-09-04,Mumbai,cleaner,26
2025-09-05,Mumbai,cleaner,23
2025-09-06,Mumbai,cleaner,15
2025-09-07,Mumbai,cleaner,13
2025-09-08,Mumbai,cleaner,26
2025-09-09,Mumbai,cleaner,29
2025-09-10,Mumbai,cleaner,26
2025-09-11,Mumbai,cleaner,26
2025-09-12,Mumbai,cleaner,23
2025-09-13,Mumbai,cleaner,18
2025-09-14,Mumbai,cleaner,13
2025-09-15,Mumbai,cleaner,27
2025-09-16,Mumbai,cleaner,21
2025-09-17,Mumbai,cleaner,27
2025-09-18,Mumbai,cleaner,28
2025-09-19,Mumbai,cleaner,26
2025-09-20,Mumbai,cleaner,24
2025-09-21,Mumbai,cleaner,15
2025-09-22,Mumbai,cleaner,23
2025-09-23,Mumbai,cleaner,27
2025-09-24,Mumbai,cleaner,22
2025-09-25,Mumbai,cleaner,27
2025-09-26,Mumbai,cleaner,23
2025-09-27,Mumbai,cleaner,20
2025-09-28,Mumbai,cleaner,13
2025-09-29,Mumbai,cleaner,25
2025-09-30,Mumbai,cleaner,25
2025-10-01,Mumbai,cleaner,46
2025-10-02,Mumbai,cleaner,35
2025-10-03,Mumbai,cleaner,43
2025-10-04,Mumbai,cleaner,27
2025-10-05,Mumbai,cleaner,20
2025-10-06,Mumbai,cleaner,36
2025-10-07,Mumbai,cleaner,38
2025-10-08,Mumbai,cleaner,30
2025-10-09,Mumbai,cleaner,35
2025-10-10,Mumbai,cleaner,39
2025-10-11,Mumbai,cleaner,24
2025-10-12,Mumbai,cleaner,16
2025-10-13,Mumbai,cleaner,35
2025-10-14,Mumbai,cleaner,44
2025-10-15,Mumbai,cleaner,44
2025-10-16,Mumbai,cleaner,37
2025-10-17,Mumbai,cleaner,39
2025-10-18,Mumbai,cleaner,23
2025-10-19,Mumbai,cleaner,15
2025-10-20,Mumbai,cleaner,31
2025-10-21,Mumbai,cleaner,44
2025-10-22,Mumbai,cleaner,37
2025-10-23,Mumbai,cleaner,36
2025-10-24,Mumbai,cleaner,34
2025-10-25,Mumbai,cleaner,30
2025-10-26,Mumbai,cleaner,23
2025-10-27,Mumbai,cleaner,45
2025-10-28,Mumbai,cleaner,36
2025-10-29,Mumbai,cleaner,40
2025-10-30,Mumbai,cleaner,30
2025-10-31,Mumbai,cleaner,42
2025-11-01,Mumbai,cleaner,21
2025-11-02,Mumbai,cleaner,20
2025-11-03,Mumbai,cleaner,31
2025-11-04,Mumbai,cleaner,34
2025-11-05,Mumbai,cleaner,35
2025-11-06,Mumbai,cleaner,34
2025-11-07,Mumbai,cleaner,33
2025-11-08,Mumbai,cleaner,23
2025-11-09,Mumbai,cleaner,21
2025-11-10,Mumbai,cleaner,31
2025-11-11,Mumbai,cleaner,38
2025-11-12,Mumbai,cleaner,45
2025-11-13,Mumbai,cleaner,35
2025-11-14,Mumbai,cleaner,32
2025-11-15,Mumbai,cleaner,24
2025-11-16,Mumbai,cleaner,22
2025-11-17,Mumbai,cleaner,36
2025-11-18,Mumbai,cleaner,35
2025-11-19,Mumbai,cleaner,41
2025-11-20,Mumbai,cleaner,32
2025-11-21,Mumbai,cleaner,38
2025-11-22,Mumbai,cleaner,26
2025-11-23,Mumbai,cleaner,19
2025-11-24,Mumbai,cleaner,32
2025-11-25,Mumbai,cleaner,33
2025-11-26,Mumbai,cleaner,42
2025-11-27,Mumbai,cleaner,43
2025-11-28,Mumbai,cleaner,33
2025-11-29,Mumbai,cleaner,26
2025-11-30,Mumbai,cleaner,15
2025-12-01,Mumbai,cleaner,22
2025-12-02,Mumbai,cleaner,25
2025-12-03,Mumbai,cleaner,23
2025-12-04,Mumbai,cleaner,22
2025-12-05,Mumbai,cleaner,22
2025-12-06,Mumbai,cleaner,17
2025-12-07,Mumbai,cleaner,13
2025-12-08,Mumbai,cleaner,17
2025-12-09,Mumbai,cleaner,19
2025-12-10,Mumbai,cleaner,24
2025-12-11,Mumbai,cleaner,26
2025-12-12,Mumbai,cleaner,16
2025-12-13,Mumbai,cleaner,16
2025-12-14,Mumbai,cleaner,12
2025-12-15,Mumbai,cleaner,28
2025-12-16,Mumbai,cleaner,24
2025-12-17,Mumbai,cleaner,28
2025-12-18,Mumbai,cleaner,26
2025-12-19,Mumbai,cleaner,18
2025-12-20,Mumbai,cleaner,18
2025-12-21,Mumbai,cleaner,14
2025-12-22,Mumbai,cleaner,25
2025-12-23,Mumbai,cleaner,37
2025-12-24,Mumbai,cleaner,20
2025-12-25,Mumbai,cleaner,30
2025-12-26,Mumbai,cleaner,23
2025-12-27,Mumbai,cleaner,17
2025-12-28,Mumbai,cleaner,13
2025-12-29,Mumbai,cleaner,23
2025-12-30,Mumbai,cleaner,24
2025-12-31,Mumbai,cleaner,28
2026-01-01,Mumbai,cleaner,21
2026-01-02,Mumbai,cleaner,26
2026-01-03,Mumbai,cleaner,16
2026-01-04,Mumbai,cleaner,11
2026-01-05,Mumbai,cleaner,23
2026-01-06,Mumbai,cleaner,29
2026-01-07,Mumbai,cleaner,25
2026-01-08,Mumbai,cleaner,26
2026-01-09,Mumbai,cleaner,22
2026-01-10,Mumbai,cleaner,18
2026-01-11,Mumbai,cleaner,14
2026-01-12,Mumbai,cleaner,30
2026-01-13,Mumbai,cleaner,25
2026-01-14,Mumbai,cleaner,29
2026-01-15,Mumbai,cleaner,26
2026-01-16,Mumbai,cleaner,28
2026-01-17,Mumbai,cleaner,15
2026-01-18,Mumbai,cleaner,15
2026-01-19,Mumbai,cleaner,24
2026-01-20,Mumbai,cleaner,25
2026-01-21,Mumbai,cleaner,27
2026-01-22,Mumbai,cleaner,26
2026-01-23,Mumbai,cleaner,24
2026-01-24,Mumbai,cleaner,17
2026-01-25,Mumbai,cleaner,16
2026-01-26,Mumbai,cleaner,27
2026-01-27,Mumbai,cleaner,28
2026-01-28,Mumbai,cleaner,25
2026-01-29,Mumbai,cleaner,23
2026-01-30,Mumbai,cleaner,27
2026-01-31,Mumbai,cleaner,19
2026-02-01,Mumbai,cleaner,16
2026-02-02,Mumbai,cleaner,23
2026-02-03,Mumbai,cleaner,25
2026-02-04,Mumbai,cleaner,22
2026-02-05,Mumbai,cleaner,24
2026-02-06,Mumbai,cleaner,27
2026-02-07,Mumbai,cleaner,16
2026-02-08,Mumbai,cleaner,14
2026-02-09,Mumbai,cleaner,24
2026-02-10,Mumbai,cleaner,27
2026-02-11,Mumbai,cleaner,23
2026-02-12,Mumbai,cleaner,26
2026-02-13,Mumbai,cleaner,16
